time,price,equity,realized_pnl,unrealized_pnl
2025-07-01 01:53:00,657.94,1000.0,0.0,0.0
2025-07-01 01:54:00,657.75,1000.0,0.0,0.0
2025-07-01 01:55:00,657.94,1000.0,0.0,0.0
2025-07-01 01:56:00,658.03,1000.0,0.0,0.0
2025-07-01 01:57:00,658.01,1000.0,0.0,0.0
2025-07-01 01:58:00,658.04,1000.0,0.0,0.0
2025-07-01 01:59:00,658.03,1000.0,0.0,0.0
2025-07-01 02:00:00,657.7,1000.0,0.0,0.0
2025-07-01 02:01:00,657.71,1000.0,0.0,0.0
2025-07-01 02:02:00,657.66,1000.0,0.0,0.0
2025-07-01 02:03:00,657.65,1000.0,0.0,0.0
2025-07-01 02:04:00,657.93,1000.0,0.0,0.0
2025-07-01 02:05:00,658.1,1000.0,0.0,0.0
2025-07-01 02:06:00,658.31,1000.0,0.0,0.0
2025-07-01 02:07:00,658.22,1000.0,0.0,0.0
2025-07-01 02:08:00,658.44,1000.0,0.0,0.0
2025-07-01 02:09:00,658.23,1000.0,0.0,0.0
2025-07-01 02:10:00,658.27,1000.0,0.0,0.0
2025-07-01 02:11:00,658.49,1000.0,0.0,0.0
2025-07-01 02:12:00,658.46,1000.0,0.0,0.0
2025-07-01 02:13:00,658.06,1000.0,0.0,0.0
2025-07-01 02:14:00,658.21,1000.0,0.0,0.0
2025-07-01 02:15:00,658.28,1000.0,0.0,0.0
2025-07-01 02:16:00,658.48,1000.0,0.0,0.0
2025-07-01 02:17:00,658.68,1000.0,0.0,0.0
2025-07-01 02:18:00,658.78,1000.0,0.0,0.0
2025-07-01 02:19:00,658.61,1000.0,0.0,0.0
2025-07-01 02:20:00,658.67,1000.0,0.0,0.0
2025-07-01 02:21:00,658.8,1000.0,0.0,0.0
2025-07-01 02:22:00,658.75,1000.0,0.0,0.0
2025-07-01 02:23:00,658.68,1000.0,0.0,0.0
2025-07-01 02:24:00,658.78,1000.0,0.0,0.0
2025-07-01 02:25:00,658.59,1000.0,0.0,0.0
2025-07-01 02:26:00,658.59,1000.0,0.0,0.0
2025-07-01 02:27:00,658.6,1000.0,0.0,0.0
2025-07-01 02:28:00,658.64,1000.0,0.0,0.0
2025-07-01 02:29:00,658.82,1000.0,0.0,0.0
2025-07-01 02:30:00,658.92,1000.0,0.0,0.0
2025-07-01 02:31:00,658.63,1000.0,0.0,0.0
2025-07-01 02:32:00,658.25,1000.0,0.0,0.0
2025-07-01 02:33:00,658.31,1000.0,0.0,0.0
2025-07-01 02:34:00,658.14,1000.0,0.0,0.0
2025-07-01 02:35:00,657.86,1000.0,0.0,0.0
2025-07-01 02:36:00,658.18,1000.0,0.0,0.0
2025-07-01 02:37:00,657.93,1000.0,0.0,0.0
2025-07-01 02:38:00,657.93,1000.0,0.0,0.0
2025-07-01 02:39:00,657.83,1000.0,0.0,0.0
2025-07-01 02:40:00,657.78,1000.0,0.0,0.0
2025-07-01 02:41:00,657.73,1000.0,0.0,0.0
2025-07-01 02:42:00,657.76,1000.0,0.0,0.0
2025-07-01 02:43:00,657.79,1000.0,0.0,0.0
2025-07-01 02:44:00,657.85,1000.0,0.0,0.0
2025-07-01 02:45:00,657.86,1000.0,0.0,0.0
2025-07-01 02:46:00,657.65,1000.0,0.0,0.0
2025-07-01 02:47:00,657.45,1000.0,0.0,0.0
2025-07-01 02:48:00,657.35,1000.0,0.0,0.0
2025-07-01 02:49:00,657.25,1000.0,0.0,0.0
2025-07-01 02:50:00,656.94,1000.0,0.0,0.0
2025-07-01 02:51:00,656.81,1000.0,0.0,0.0
2025-07-01 02:52:00,656.92,1000.0,0.0,0.0
2025-07-01 02:53:00,656.8,1000.0,0.0,0.0
2025-07-01 02:54:00,656.8,1000.0,0.0,0.0
2025-07-01 02:55:00,656.91,1000.0,0.0,0.0
2025-07-01 02:56:00,656.81,1000.0,0.0,0.0
2025-07-01 02:57:00,656.72,1000.0,0.0,0.0
2025-07-01 02:58:00,656.89,1000.0,0.0,0.0
2025-07-01 02:59:00,656.97,1000.0,0.0,0.0
2025-07-01 03:00:00,656.79,1000.0,0.0,0.0
2025-07-01 03:01:00,656.7,1000.0,0.0,0.0
2025-07-01 03:02:00,656.77,1000.0,0.0,0.0
2025-07-01 03:03:00,656.75,1000.0,0.0,0.0
2025-07-01 03:04:00,657.0,1000.0,0.0,0.0
2025-07-01 03:05:00,656.92,1000.0,0.0,0.0
2025-07-01 03:06:00,656.97,1000.0,0.0,0.0
2025-07-01 03:07:00,656.97,1000.0,0.0,0.0
2025-07-01 03:08:00,656.94,1000.0,0.0,0.0
2025-07-01 03:09:00,656.78,1000.0,0.0,0.0
2025-07-01 03:10:00,656.65,1000.0,0.0,0.0
2025-07-01 03:11:00,656.44,1000.0,0.0,0.0
2025-07-01 03:12:00,656.82,1000.0,0.0,0.0
2025-07-01 03:13:00,656.67,1000.0,0.0,0.0
2025-07-01 03:14:00,656.62,1000.0,0.0,0.0
2025-07-01 03:15:00,656.38,1000.0,0.0,0.0
2025-07-01 03:16:00,656.65,1000.0,0.0,0.0
2025-07-01 03:17:00,656.48,1000.0,0.0,0.0
2025-07-01 03:18:00,656.52,1000.0,0.0,0.0
2025-07-01 03:19:00,656.58,1000.0,0.0,0.0
2025-07-01 03:20:00,656.66,1000.0,0.0,0.0
2025-07-01 03:21:00,656.39,1000.0,0.0,0.0
2025-07-01 03:22:00,656.38,1000.0,0.0,0.0
2025-07-01 03:23:00,656.49,1000.0,0.0,0.0
2025-07-01 03:24:00,656.47,1000.0,0.0,0.0
2025-07-01 03:25:00,656.47,1000.0,0.0,0.0
2025-07-01 03:26:00,656.37,1000.0,0.0,0.0
2025-07-01 03:27:00,656.27,1000.0,0.0,0.0
2025-07-01 03:28:00,656.27,1000.0,0.0,0.0
2025-07-01 03:29:00,656.34,1000.0,0.0,0.0
2025-07-01 03:30:00,656.27,1000.0,0.0,0.0
2025-07-01 03:31:00,656.15,1000.0,0.0,0.0
2025-07-01 03:32:00,656.15,1000.0,0.0,0.0
2025-07-01 03:33:00,656.15,1000.0,0.0,0.0
2025-07-01 03:34:00,656.11,1000.0,0.0,0.0
2025-07-01 03:35:00,656.25,1000.0,0.0,0.0
2025-07-01 03:36:00,656.25,1000.0,0.0,0.0
2025-07-01 03:37:00,656.25,1000.0,0.0,0.0
2025-07-01 03:38:00,656.26,1000.0,0.0,0.0
2025-07-01 03:39:00,656.24,1000.0,0.0,0.0
2025-07-01 03:40:00,656.25,1000.0,0.0,0.0
2025-07-01 03:41:00,656.2,1000.0,0.0,0.0
2025-07-01 03:42:00,656.16,1000.0,0.0,0.0
2025-07-01 03:43:00,656.17,1000.0,0.0,0.0
2025-07-01 03:44:00,656.1,1000.0,0.0,0.0
2025-07-01 03:45:00,655.75,1000.0,0.0,0.0
2025-07-01 03:46:00,655.9,1000.0,0.0,0.0
2025-07-01 03:47:00,655.79,1000.0,0.0,0.0
2025-07-01 03:48:00,655.86,1000.0,0.0,0.0
2025-07-01 03:49:00,655.82,1000.0,0.0,0.0
2025-07-01 03:50:00,655.8,1000.0,0.0,0.0
2025-07-01 03:51:00,656.07,1000.0,0.0,0.0
2025-07-01 03:52:00,656.07,1000.0,0.0,0.0
2025-07-01 03:53:00,656.03,1000.0,0.0,0.0
2025-07-01 03:54:00,655.92,1000.0,0.0,0.0
2025-07-01 03:55:00,655.83,1000.0,0.0,0.0
2025-07-01 03:56:00,655.76,1000.0,0.0,0.0
2025-07-01 03:57:00,655.86,1000.0,0.0,0.0
2025-07-01 03:58:00,655.78,1000.0,0.0,0.0
2025-07-01 03:59:00,655.9,1000.0,0.0,0.0
2025-07-01 04:00:00,655.57,1000.0,0.0,0.0
2025-07-01 04:01:00,655.58,1000.0,0.0,0.0
2025-07-01 04:02:00,655.48,1000.0,0.0,0.0
2025-07-01 04:03:00,655.44,1000.0,0.0,0.0
2025-07-01 04:04:00,655.44,1000.0,0.0,0.0
2025-07-01 04:05:00,655.47,1000.0,0.0,0.0
2025-07-01 04:06:00,655.3,1000.0,0.0,0.0
2025-07-01 04:07:00,655.29,1000.0,0.0,0.0
2025-07-01 04:08:00,655.27,1000.0,0.0,0.0
2025-07-01 04:09:00,654.84,1000.0,0.0,0.0
2025-07-01 04:10:00,654.73,1000.0,0.0,0.0
2025-07-01 04:11:00,654.76,1000.0,0.0,0.0
2025-07-01 04:12:00,654.94,1000.0,0.0,0.0
2025-07-01 04:13:00,654.76,1000.0,0.0,0.0
2025-07-01 04:14:00,654.74,1000.0,0.0,0.0
2025-07-01 04:15:00,654.67,1000.0,0.0,0.0
2025-07-01 04:16:00,654.72,1000.0,0.0,0.0
2025-07-01 04:17:00,654.66,1000.0,0.0,0.0
2025-07-01 04:18:00,654.5,989.999,0.0,0.0
2025-07-01 04:19:00,654.42,989.9977776928954,0.0,-0.0012223071046606711
2025-07-01 04:20:00,654.66,990.0014446142094,0.0,0.0024446142093196054
2025-07-01 04:21:00,654.69,990.0019029793735,0.0,0.0029029793735684426
2025-07-01 04:22:00,654.6,990.0005278838809,0.0,0.0015278838808254049
2025-07-01 04:23:00,654.66,990.0014446142094,0.0,0.0024446142093196054
2025-07-01 04:24:00,654.49,989.998847211612,0.0,-0.00015278838808236678
2025-07-01 04:25:00,654.3,989.9959442322383,0.0,-0.0030557677616508097
2025-07-01 04:26:00,654.17,989.9939579831934,0.0,-0.005042016806723315
2025-07-01 04:27:00,653.9,989.9898326967151,0.0,-0.009167303284950691
2025-07-01 04:28:00,653.81,989.9884576012223,0.0,-0.01054239877769373
2025-07-01 04:29:00,653.93,989.9902910618794,0.0,-0.00870893812070359
2025-07-01 04:30:00,653.89,989.9896799083269,0.0,-0.009320091673033059
2025-07-01 04:31:00,654.07,989.9924300993125,0.0,-0.006569900687546982
2025-07-01 04:32:00,654.08,989.9925828877006,0.0,-0.006417112299464615
2025-07-01 04:33:00,653.84,989.9889159663866,0.0,-0.010084033613444893
2025-07-01 04:34:00,654.44,989.9980832696715,0.0,-0.0009167303284942006
2025-07-01 04:35:00,654.18,989.9941107715814,0.0,-0.004889228418640948
2025-07-01 04:36:00,654.14,989.9934996180291,0.0,-0.005500381970970415
2025-07-01 04:37:00,654.08,989.9925828877006,0.0,-0.006417112299464615
2025-07-01 04:38:00,653.8,989.9883048128343,0.0,-0.010695187165776096
2025-07-01 04:39:00,653.85,989.9890687547746,0.0,-0.009931245225362526
2025-07-01 04:40:00,653.85,989.9890687547746,0.0,-0.009931245225362526
2025-07-01 04:41:00,653.94,989.9904438502674,0.0,-0.008556149732619487
2025-07-01 04:42:00,653.89,989.9896799083269,0.0,-0.009320091673033059
2025-07-01 04:43:00,653.97,989.9909022154317,0.0,-0.008097784568372388
2025-07-01 04:44:00,653.99,989.9912077922078,0.0,-0.007792207792207653
2025-07-01 04:45:00,654.2,989.9944163483575,0.0,-0.0045836516424744775
2025-07-01 04:46:00,653.96,989.9907494270436,0.0,-0.008250572956454753
2025-07-01 04:47:00,653.74,989.9873880825057,0.0,-0.011611917494270298
2025-07-01 04:48:00,653.86,989.9892215431628,0.0,-0.009778456837280158
2025-07-01 04:49:00,653.91,989.9899854851031,0.0,-0.009014514896868324
2025-07-01 04:50:00,653.61,989.9854018334606,0.0,-0.013598166539342801
2025-07-01 04:51:00,653.42,989.9824988540871,0.0,-0.016501145912911245
2025-07-01 04:52:00,653.28,989.980359816654,0.0,-0.018640183346066118
2025-07-01 04:53:00,653.01,989.9762345301757,0.0,-0.022765469824293495
2025-07-01 04:54:00,652.92,989.974859434683,0.0,-0.02414056531703653
2025-07-01 04:55:00,652.85,989.9737899159664,0.0,-0.0252100840336131
2025-07-01 04:56:00,652.88,989.9742482811307,0.0,-0.024751718869366
2025-07-01 04:57:00,652.99,989.9759289533996,0.0,-0.023071046600458226
2025-07-01 04:58:00,652.9,989.9745538579068,0.0,-0.024446142093201267
2025-07-01 04:59:00,652.53,989.9689006875477,0.0,-0.030099312452254046
2025-07-01 05:00:00,652.93,989.9750122230711,0.0,-0.023987776928954166
2025-07-01 05:01:00,652.78,989.9727203972499,0.0,-0.026279602750191405
2025-07-01 05:02:00,652.67,989.9710397249809,0.0,-0.027960275019099173
2025-07-01 05:03:00,652.89,989.9744010695188,0.0,-0.024598930481283632
2025-07-01 05:04:00,653.08,989.9773040488923,0.0,-0.02169595110771519
2025-07-01 05:05:00,653.07,989.9771512605042,0.0,-0.021848739495797555
2025-07-01 05:06:00,652.88,989.9742482811307,0.0,-0.024751718869366
2025-07-01 05:07:00,652.74,989.9721092436976,0.0,-0.02689075630252087
2025-07-01 05:08:00,652.62,989.9702757830405,0.0,-0.02872421695951101
2025-07-01 05:09:00,652.51,989.9685951107716,0.0,-0.03040488922841878
2025-07-01 05:10:00,652.4,989.9669144385027,0.0,-0.032085561497326553
2025-07-01 05:11:00,652.24,989.9644698242934,0.0,-0.034530175706646155
2025-07-01 05:12:00,652.24,989.9644698242934,0.0,-0.034530175706646155
2025-07-01 05:13:00,652.29,989.9652337662338,0.0,-0.033766233766234326
2025-07-01 05:14:00,652.29,989.9652337662338,0.0,-0.033766233766234326
2025-07-01 05:15:00,652.61,989.9701229946525,0.0,-0.028877005347593375
2025-07-01 05:16:00,652.76,989.9724148204737,0.0,-0.026585179526356136
2025-07-01 05:17:00,652.37,989.9664560733385,0.0,-0.03254392666157365
2025-07-01 05:18:00,652.21,989.9640114591291,0.0,-0.03498854087089326
2025-07-01 05:19:00,652.29,989.9652337662338,0.0,-0.033766233766234326
2025-07-01 05:20:00,652.53,989.9689006875477,0.0,-0.030099312452254046
2025-07-01 05:21:00,652.29,989.9652337662338,0.0,-0.033766233766234326
2025-07-01 05:22:00,652.27,989.9649281894576,0.0,-0.03407181054239906
2025-07-01 05:23:00,652.39,989.9667616501146,0.0,-0.03223834988540892
2025-07-01 05:24:00,652.26,989.9647754010696,0.0,-0.03422459893048142
2025-07-01 05:25:00,652.17,989.9634003055768,0.0,-0.035599694423224464
2025-07-01 05:26:00,652.03,989.9612612681436,0.0,-0.03773873185637933
2025-07-01 05:27:00,651.91,989.9594278074867,0.0,-0.03957219251336947
2025-07-01 05:28:00,651.82,979.9570527119939,0.0,-0.04094728800611077
2025-07-01 05:29:00,651.73,979.9542968672146,0.0,-0.04370313278546717
2025-07-01 05:30:00,651.78,979.955827892092,0.0,-0.04217210790804888
2025-07-01 05:31:00,652.19,979.9683822960868,0.0,-0.029617703913205017
2025-07-01 05:32:00,652.53,979.9787932652533,0.0,-0.019206734746753714
2025-07-01 05:33:00,651.89,979.9591961468224,0.0,-0.03880385317772517
2025-07-01 05:34:00,651.74,979.95460307219,0.0,-0.04339692780998351
2025-07-01 05:35:00,651.71,979.9536844572636,0.0,-0.04431554273643448
2025-07-01 05:36:00,651.57,979.9493975876069,0.0,-0.048602412393209164
2025-07-01 05:37:00,652.05,979.96409542643,0.0,-0.03390457356998318
2025-07-01 05:38:00,652.29,979.9714443458416,0.0,-0.02655565415836845
2025-07-01 05:39:00,651.79,979.9561340970674,0.0,-0.04186590293256522
2025-07-01 05:40:00,652.11,979.9659326562829,0.0,-0.032067343717077756
2025-07-01 05:41:00,651.76,979.955215482141,0.0,-0.0427845178590162
2025-07-01 05:42:00,651.93,979.9604209667242,0.0,-0.03757903327579055
2025-07-01 05:43:00,651.9,979.9595023517978,0.0,-0.03849764820224152
2025-07-01 05:44:00,651.99,979.9622581965772,0.0,-0.035741803422885125
2025-07-01 05:45:00,651.75,979.9549092771656,0.0,-0.043090722834499856
2025-07-01 05:46:00,651.95,979.9610333766752,0.0,-0.03696662332481975
2025-07-01 05:47:00,652.5,979.9778746503268,0.0,-0.020125349673204687
2025-07-01 05:48:00,652.58,979.9803242901307,0.0,-0.017675709869331948
2025-07-01 05:49:00,652.43,979.9757312154984,0.0,-0.022268784501593766
2025-07-01 05:50:00,652.03,979.9634830164791,0.0,-0.03451698352095049
2025-07-01 05:51:00,652.13,979.966545066234,0.0,-0.031454933766110436
2025-07-01 05:52:00,652.22,979.9693009110133,0.0,-0.028699088986754048
2025-07-01 05:53:00,652.11,979.9659326562829,0.0,-0.032067343717077756
2025-07-01 05:54:00,652.12,979.9662388612585,0.0,-0.03176113874159409
2025-07-01 05:55:00,652.35,979.9732815756946,0.0,-0.02471842430546302
2025-07-01 05:56:00,652.43,979.9757312154984,0.0,-0.022268784501593766
2025-07-01 05:57:00,652.35,979.9732815756946,0.0,-0.02471842430546302
2025-07-01 05:58:00,652.33,979.9726691657436,0.0,-0.02533083425643034
2025-07-01 05:59:00,652.36,979.9735877806701,0.0,-0.024412219329979362
2025-07-01 06:00:00,652.15,979.9671574761849,0.0,-0.030842523815143127
2025-07-01 06:01:00,652.02,979.9631768115036,0.0,-0.03482318849643415
2025-07-01 06:02:00,651.85,979.9579713269204,0.0,-0.0400286730796598
2025-07-01 06:03:00,652.02,979.9631768115036,0.0,-0.03482318849643415
2025-07-01 06:04:00,651.82,979.9570527119939,0.0,-0.04094728800611077
2025-07-01 06:05:00,651.81,979.9567465070185,0.0,-0.04125349298159791
2025-07-01 06:06:00,651.76,979.955215482141,0.0,-0.0427845178590162
2025-07-01 06:07:00,651.88,979.9588899418468,0.0,-0.03911005815320883
2025-07-01 06:08:00,652.06,979.9644016314055,0.0,-0.03359836859449952
2025-07-01 06:09:00,652.02,979.9631768115036,0.0,-0.03482318849643415
2025-07-01 06:10:00,651.84,979.957665121945,0.0,-0.04033487805514346
2025-07-01 06:11:00,651.94,979.9607271716998,0.0,-0.0372728283003034
2025-07-01 06:12:00,652.04,979.9637892214546,0.0,-0.034210778545466836
2025-07-01 06:13:00,652.02,979.9631768115036,0.0,-0.03482318849643415
2025-07-01 06:14:00,652.08,979.9650140413565,0.0,-0.032985958643528726
2025-07-01 06:15:00,651.97,979.9616457866261,0.0,-0.03635421337385244
2025-07-01 06:16:00,652.08,979.9650140413565,0.0,-0.032985958643528726
2025-07-01 06:17:00,652.03,979.9634830164791,0.0,-0.03451698352095049
2025-07-01 06:18:00,652.38,979.974200190621,0.0,-0.023799809379012053
2025-07-01 06:19:00,652.25,979.9702195259398,0.0,-0.027780474060303074
2025-07-01 06:20:00,652.42,979.9754250105229,0.0,-0.022574989477077423
2025-07-01 06:21:00,652.5,979.9778746503268,0.0,-0.020125349673204687
2025-07-01 06:22:00,652.46,979.9766498304249,0.0,-0.021350169575139313
2025-07-01 06:23:00,652.58,979.9803242901307,0.0,-0.017675709869331948
2025-07-01 06:24:00,652.55,979.9794056752042,0.0,-0.018594324795786404
2025-07-01 06:25:00,652.55,979.9794056752042,0.0,-0.018594324795786404
2025-07-01 06:26:00,652.71,979.984304954812,0.0,-0.013695045188040926
2025-07-01 06:27:00,652.51,979.9781808553023,0.0,-0.01981914469772103
2025-07-01 06:28:00,652.51,979.9781808553023,0.0,-0.01981914469772103
2025-07-01 06:29:00,652.45,979.9763436254494,0.0,-0.021656374550622973
2025-07-01 06:30:00,652.61,979.9812429050571,0.0,-0.016757094942880975
2025-07-01 06:31:00,652.78,979.9864483896404,0.0,-0.011551610359655327
2025-07-01 06:32:00,652.78,979.9864483896404,0.0,-0.011551610359655327
2025-07-01 06:33:00,652.78,979.9864483896404,0.0,-0.011551610359655327
2025-07-01 06:34:00,652.95,979.9916538742236,0.0,-0.006346125776426192
2025-07-01 06:35:00,653.02,979.993797309052,0.0,-0.0042026909480405925
2025-07-01 06:36:00,653.07,979.9953283339295,0.0,-0.0026716660706188264
2025-07-01 06:37:00,652.99,979.9928786941256,0.0,-0.005121305874491566
2025-07-01 06:38:00,653.18,979.9986965886598,0.0,0.0006965886597013991
2025-07-01 06:39:00,653.19,979.9990027936352,0.0,0.001002793635188539
2025-07-01 06:40:00,653.32,980.0029834583165,0.0,0.004983458316479561
2025-07-01 06:41:00,653.25,980.0008400234881,0.0,0.0028400234880904818
2025-07-01 06:42:00,653.35,980.003902073243,0.0,0.005902073242930534
2025-07-01 06:43:00,653.6,980.01155719763,0.0,0.013557197630028923
2025-07-01 06:44:00,653.36,980.0042082782185,0.0,0.006208278218414187
2025-07-01 06:45:00,653.42,980.0060455080713,0.0,0.008045508071316133
2025-07-01 06:46:00,653.41,980.0057393030959,0.0,0.007739303095832477
2025-07-01 06:47:00,653.43,980.0063517130468,0.0,0.008351713046799786
2025-07-01 06:48:00,653.31,980.0026772533411,0.0,0.004677253340992421
2025-07-01 06:49:00,653.47,980.0075765329487,0.0,0.0095765329487379
2025-07-01 06:50:00,653.43,980.0063517130468,0.0,0.008351713046799786
2025-07-01 06:51:00,653.52,980.0091075578262,0.0,0.011107557826156184
2025-07-01 06:52:00,653.53,980.0094137628017,0.0,0.011413762801639842
2025-07-01 06:53:00,653.36,980.0042082782185,0.0,0.006208278218414187
2025-07-01 06:54:00,653.48,980.0078827379243,0.0,0.009882737924221558
2025-07-01 06:55:00,653.37,980.0045144831939,0.0,0.006514483193897847
2025-07-01 06:56:00,653.32,980.0029834583165,0.0,0.004983458316479561
2025-07-01 06:57:00,653.49,980.0081889428998,0.0,0.01018894289970521
